"","X","id","latitude","longitude","elevation","state","name","gsn_flag","wmo_id","element","first_year","last_year"
"272",272,"AGM00060490",35.624,-0.621,89.9,"","ES SENIA","","60490","TAVG",1957,2020
"273",273,"AGM00060506",35.6,0.3,476,"","MASCARA-MATEMORE","","60506","TMAX",1981,2008
"274",274,"AGM00060506",35.6,0.3,476,"","MASCARA-MATEMORE","","60506","TMIN",1981,2008
"275",275,"AGM00060506",35.6,0.3,476,"","MASCARA-MATEMORE","","60506","PRCP",1982,2008
"276",276,"AGM00060506",35.6,0.3,476,"","MASCARA-MATEMORE","","60506","SNWD",1983,1983
"277",277,"AGM00060506",35.6,0.3,476,"","MASCARA-MATEMORE","","60506","TAVG",1981,2008
"278",278,"AGM00060507",35.208,0.147,513.9,"","GHRISS","","60507","TMAX",1983,2019
"279",279,"AGM00060507",35.208,0.147,513.9,"","GHRISS","","60507","TMIN",1983,2020
"280",280,"AGM00060507",35.208,0.147,513.9,"","GHRISS","","60507","PRCP",1983,2020
"281",281,"AGM00060507",35.208,0.147,513.9,"","GHRISS","","60507","SNWD",1985,2016
"282",282,"AGM00060507",35.208,0.147,513.9,"","GHRISS","","60507","TAVG",1943,2020
"283",283,"AGM00060511",35.341,1.463,989.1,"","BOU CHEKIF","","60511","TMAX",1983,2019
"284",284,"AGM00060511",35.341,1.463,989.1,"","BOU CHEKIF","","60511","TMIN",1983,2020
"285",285,"AGM00060511",35.341,1.463,989.1,"","BOU CHEKIF","","60511","PRCP",1983,2020
"286",286,"AGM00060511",35.341,1.463,989.1,"","BOU CHEKIF","","60511","SNWD",1983,2019
"287",287,"AGM00060511",35.341,1.463,989.1,"","BOU CHEKIF","","60511","TAVG",1983,2020
"288",288,"AGM00060514",35.167,2.317,801,"","KSAR CHELLALA","","60514","TMAX",1995,2020
"289",289,"AGM00060514",35.167,2.317,801,"","KSAR CHELLALA","","60514","TMIN",1995,2020
"290",290,"AGM00060514",35.167,2.317,801,"","KSAR CHELLALA","","60514","PRCP",1996,2020
"291",291,"AGM00060514",35.167,2.317,801,"","KSAR CHELLALA","","60514","SNWD",2003,2019
"292",292,"AGM00060514",35.167,2.317,801,"","KSAR CHELLALA","","60514","TAVG",1995,2020
"293",293,"AGM00060515",35.333,4.206,459,"","BOU SAADA","","60515","TMAX",1984,2020
"294",294,"AGM00060515",35.333,4.206,459,"","BOU SAADA","","60515","TMIN",1984,2020
"295",295,"AGM00060515",35.333,4.206,459,"","BOU SAADA","","60515","PRCP",1984,2020
"296",296,"AGM00060515",35.333,4.206,459,"","BOU SAADA","","60515","TAVG",1984,2020
"297",297,"AGM00060518",35.3,-1.35,70,"","BENI-SAF","","60518","TMAX",1976,2018
"298",298,"AGM00060518",35.3,-1.35,70,"","BENI-SAF","","60518","TMIN",1976,2020
"299",299,"AGM00060518",35.3,-1.35,70,"","BENI-SAF","","60518","PRCP",1981,2020
"300",300,"AGM00060518",35.3,-1.35,70,"","BENI-SAF","","60518","TAVG",1976,2020
"301",301,"AGM00060520",35.2,-0.617,476,"","SIDI-BEL-ABBES","","60520","TMAX",1995,2020
"302",302,"AGM00060520",35.2,-0.617,476,"","SIDI-BEL-ABBES","","60520","TMIN",1995,2020
"303",303,"AGM00060520",35.2,-0.617,476,"","SIDI-BEL-ABBES","","60520","PRCP",1995,2020
"304",304,"AGM00060520",35.2,-0.617,476,"","SIDI-BEL-ABBES","","60520","SNWD",2005,2015
"305",305,"AGM00060520",35.2,-0.617,476,"","SIDI-BEL-ABBES","","60520","TAVG",1995,2020
"306",306,"AGM00060522",34.82,-1.77,426,"","MAGHNIA","","60522","TMAX",1976,2020
"307",307,"AGM00060522",34.82,-1.77,426,"","MAGHNIA","","60522","TMIN",1976,2020
"308",308,"AGM00060522",34.82,-1.77,426,"","MAGHNIA","","60522","PRCP",1982,2020
"309",309,"AGM00060522",34.82,-1.77,426,"","MAGHNIA","","60522","SNWD",1985,2005
"310",310,"AGM00060522",34.82,-1.77,426,"","MAGHNIA","","60522","TAVG",1976,2020
"311",311,"AGM00060531",35.017,-1.45,248.1,"","ZENATA","","60531","TMAX",1981,2019
"312",312,"AGM00060531",35.017,-1.45,248.1,"","ZENATA","","60531","TMIN",1981,2020
"313",313,"AGM00060531",35.017,-1.45,248.1,"","ZENATA","","60531","PRCP",1982,2020
"314",314,"AGM00060531",35.017,-1.45,248.1,"","ZENATA","","60531","SNWD",1985,1985
"315",315,"AGM00060531",35.017,-1.45,248.1,"","ZENATA","","60531","TAVG",1981,2020
"316",316,"AGM00060535",34.683,3.25,1144,"","DJELFA/TLETSI","","60535","TMAX",1973,2019
"317",317,"AGM00060535",34.683,3.25,1144,"","DJELFA/TLETSI","","60535","TMIN",1973,2020
"318",318,"AGM00060535",34.683,3.25,1144,"","DJELFA/TLETSI","","60535","PRCP",1977,2020
"319",319,"AGM00060535",34.683,3.25,1144,"","DJELFA/TLETSI","","60535","SNWD",1986,2019
"320",320,"AGM00060535",34.683,3.25,1144,"","DJELFA/TLETSI","","60535","TAVG",1973,2020
"321",321,"AGM00060536",34.867,0.15,752,"","SAIDA","","60536","TMAX",1981,2019
"322",322,"AGM00060536",34.867,0.15,752,"","SAIDA","","60536","TMIN",1981,2020
"323",323,"AGM00060536",34.867,0.15,752,"","SAIDA","","60536","PRCP",1982,2020
"324",324,"AGM00060536",34.867,0.15,752,"","SAIDA","","60536","SNWD",1982,2015
"325",325,"AGM00060536",34.867,0.15,752,"","SAIDA","","60536","TAVG",1981,2020
"326",326,"AGM00060540",34.15,0.067,1001,"","EL-KHEITER","","60540","TMAX",1981,2016
"327",327,"AGM00060540",34.15,0.067,1001,"","EL-KHEITER","","60540","TMIN",1981,2017
"328",328,"AGM00060540",34.15,0.067,1001,"","EL-KHEITER","","60540","PRCP",1982,2017
"329",329,"AGM00060540",34.15,0.067,1001,"","EL-KHEITER","","60540","SNWD",1987,2017
"330",330,"AGM00060540",34.15,0.067,1001,"","EL-KHEITER","","60540","TAVG",1981,2017
"331",331,"AGM00060549",33.536,-0.242,1175,"","MECHERIA","","60549","TMAX",1980,2019
"332",332,"AGM00060549",33.536,-0.242,1175,"","MECHERIA","","60549","TMIN",1980,2020
"333",333,"AGM00060549",33.536,-0.242,1175,"","MECHERIA","","60549","PRCP",1982,2020
"334",334,"AGM00060549",33.536,-0.242,1175,"","MECHERIA","","60549","SNWD",1982,2018
"335",335,"AGM00060549",33.536,-0.242,1175,"","MECHERIA","","60549","TAVG",1980,2020
"336",336,"AGM00060550",33.667,1,1347,"","EL-BAYADH","","60550","TMAX",1973,2019
"337",337,"AGM00060550",33.667,1,1347,"","EL-BAYADH","","60550","TMIN",1973,2020
"338",338,"AGM00060550",33.667,1,1347,"","EL-BAYADH","","60550","PRCP",1982,2020
"339",339,"AGM00060550",33.667,1,1347,"","EL-BAYADH","","60550","SNWD",1982,2020
"340",340,"AGM00060550",33.667,1,1347,"","EL-BAYADH","","60550","TAVG",1973,2020
"341",341,"AGM00060555",33.068,6.089,85,"","SIDI MAHDI","","60555","TMAX",1958,2019
"342",342,"AGM00060555",33.068,6.089,85,"","SIDI MAHDI","","60555","TMIN",1958,2020
"343",343,"AGM00060555",33.068,6.089,85,"","SIDI MAHDI","","60555","PRCP",1978,2020
"344",344,"AGM00060555",33.068,6.089,85,"","SIDI MAHDI","","60555","TAVG",1958,2020
"345",345,"AGM00060557",33.267,-0.3,1166,"","NAAMA","","60557","TMAX",1995,2020
"346",346,"AGM00060557",33.267,-0.3,1166,"","NAAMA","","60557","TMIN",1995,2020
"347",347,"AGM00060557",33.267,-0.3,1166,"","NAAMA","","60557","PRCP",1995,2020
"348",348,"AGM00060557",33.267,-0.3,1166,"","NAAMA","","60557","SNWD",1997,2019
"349",349,"AGM00060557",33.267,-0.3,1166,"","NAAMA","","60557","TAVG",1995,2020
"350",350,"AGM00060559",33.511,6.777,61.9,"","GUEMAR","","60559","TMAX",1965,2019
"351",351,"AGM00060559",33.511,6.777,61.9,"","GUEMAR","","60559","TMIN",1965,2020
"352",352,"AGM00060559",33.511,6.777,61.9,"","GUEMAR","","60559","PRCP",1982,2020
"353",353,"AGM00060559",33.511,6.777,61.9,"","GUEMAR","","60559","TAVG",1965,2020
"354",354,"AGM00060560",32.767,-0.6,1059,"","AIN-SEFRA","","60560","TMAX",1981,2020
"355",355,"AGM00060560",32.767,-0.6,1059,"","AIN-SEFRA","","60560","TMIN",1981,2020
"356",356,"AGM00060560",32.767,-0.6,1059,"","AIN-SEFRA","","60560","PRCP",1982,2020
"357",357,"AGM00060560",32.767,-0.6,1059,"","AIN-SEFRA","","60560","SNWD",1991,2018
"358",358,"AGM00060560",32.767,-0.6,1059,"","AIN-SEFRA","","60560","TAVG",1981,2020
"359",359,"AGM00060563",32.933,3.283,764,"","HASSIR'MEL","","60563","TMAX",2001,2008
"360",360,"AGM00060563",32.933,3.283,764,"","HASSIR'MEL","","60563","TMIN",2001,2008
"361",361,"AGM00060563",32.933,3.283,764,"","HASSIR'MEL","","60563","PRCP",2001,2008
"362",362,"AGM00060563",32.933,3.283,764,"","HASSIR'MEL","","60563","SNWD",2004,2004
"363",363,"AGM00060563",32.933,3.283,764,"","HASSIR'MEL","","60563","TAVG",2001,2008
"364",364,"AGM00060566",32.384,3.794,460.9,"","NOUMERAT","","60566","TMAX",1965,2019
"365",365,"AGM00060566",32.384,3.794,460.9,"","NOUMERAT","","60566","TMIN",1965,2020
"366",366,"AGM00060566",32.384,3.794,460.9,"","NOUMERAT","","60566","PRCP",1982,2020
"367",367,"AGM00060566",32.384,3.794,460.9,"","NOUMERAT","","60566","TAVG",1965,2020
"368",368,"AGM00060571",31.646,-2.27,811.1,"","BECHAR","","60571","TMAX",1957,2019
"369",369,"AGM00060571",31.646,-2.27,811.1,"","BECHAR","","60571","TMIN",1957,2020
"370",370,"AGM00060571",31.646,-2.27,811.1,"","BECHAR","","60571","PRCP",1982,2020
"371",371,"AGM00060571",31.646,-2.27,811.1,"","BECHAR","","60571","SNWD",1985,1985
"372",372,"AGM00060571",31.646,-2.27,811.1,"","BECHAR","","60571","TAVG",1957,2020
"373",373,"AGM00060580",31.917,5.413,150,"","OUARGLA","","60580","TMAX",1957,2019
"374",374,"AGM00060580",31.917,5.413,150,"","OUARGLA","","60580","TMIN",1957,2020
"375",375,"AGM00060580",31.917,5.413,150,"","OUARGLA","","60580","PRCP",1982,2020
"376",376,"AGM00060580",31.917,5.413,150,"","OUARGLA","","60580","TAVG",1957,2020
"377",377,"AGM00060581",31.673,6.14,141.1,"","OUED IRARA","","60581","TMAX",1965,2019
"378",378,"AGM00060581",31.673,6.14,141.1,"","OUED IRARA","","60581","TMIN",1965,2020
"379",379,"AGM00060581",31.673,6.14,141.1,"","OUED IRARA","","60581","PRCP",1982,2019
"380",380,"AGM00060581",31.673,6.14,141.1,"","OUED IRARA","","60581","TAVG",1965,2020
"381",381,"AGM00060602",30.133,-2.167,505,"","BENI-ABBES","","60602","TMAX",1973,2020
"382",382,"AGM00060602",30.133,-2.167,505,"","BENI-ABBES","","60602","TMIN",1973,2020
"383",383,"AGM00060602",30.133,-2.167,505,"","BENI-ABBES","","60602","PRCP",1982,2020
"384",384,"AGM00060602",30.133,-2.167,505,"","BENI-ABBES","","60602","SNWD",2015,2015
"385",385,"AGM00060602",30.133,-2.167,505,"","BENI-ABBES","","60602","TAVG",1973,2020
"386",386,"AGM00060603",29.717,6.7,252,"","RHOURD NOUSS","","60603","TMAX",2007,2020
"387",387,"AGM00060603",29.717,6.7,252,"","RHOURD NOUSS","","60603","TMIN",2007,2020
"388",388,"AGM00060603",29.717,6.7,252,"","RHOURD NOUSS","","60603","PRCP",2007,2020
"389",389,"AGM00060603",29.717,6.7,252,"","RHOURD NOUSS","","60603","TAVG",2007,2020
"390",390,"AGM00060607",29.237,0.276,313,"","TIMIMOUN","","60607","TMAX",1966,2019
"391",391,"AGM00060607",29.237,0.276,313,"","TIMIMOUN","","60607","TMIN",1966,2020
"392",392,"AGM00060607",29.237,0.276,313,"","TIMIMOUN","","60607","PRCP",1982,2020
"393",393,"AGM00060607",29.237,0.276,313,"","TIMIMOUN","","60607","TAVG",1966,2020
"394",394,"AGM00060620",27.838,-0.186,280.1,"","TOUAT CHEIKH SIDI MOHAMED BEL","","60620","TMAX",1965,2019
"395",395,"AGM00060620",27.838,-0.186,280.1,"","TOUAT CHEIKH SIDI MOHAMED BEL","","60620","TMIN",1965,2020
"396",396,"AGM00060620",27.838,-0.186,280.1,"","TOUAT CHEIKH SIDI MOHAMED BEL","","60620","PRCP",1982,2019
"397",397,"AGM00060620",27.838,-0.186,280.1,"","TOUAT CHEIKH SIDI MOHAMED BEL","","60620","TAVG",1965,2020
"398",398,"AGM00060630",27.233,2.5,269,"","IN-SALAH","","60630","TMAX",1965,2008
"399",399,"AGM00060630",27.233,2.5,269,"","IN-SALAH","","60630","TMIN",1965,2008
"400",400,"AGM00060630",27.233,2.5,269,"","IN-SALAH","","60630","PRCP",1982,2008
"401",401,"AGM00060630",27.233,2.5,269,"","IN-SALAH","","60630","TAVG",1965,2008
"402",402,"AGM00060640",26.724,8.623,541.9,"","ILLIZI TAKHAMALT","","60640","TMAX",1966,2019
"403",403,"AGM00060640",26.724,8.623,541.9,"","ILLIZI TAKHAMALT","","60640","TMIN",1966,2020
"404",404,"AGM00060640",26.724,8.623,541.9,"","ILLIZI TAKHAMALT","","60640","PRCP",1982,2019
"405",405,"AGM00060640",26.724,8.623,541.9,"","ILLIZI TAKHAMALT","","60640","TAVG",1966,2020
"406",406,"AGM00060656",27.7,-8.167,442.9,"","TINDOUF","","60656","TMAX",1957,2019
"407",407,"AGM00060656",27.7,-8.167,442.9,"","TINDOUF","","60656","TMIN",1957,2020
"408",408,"AGM00060656",27.7,-8.167,442.9,"","TINDOUF","","60656","PRCP",1982,2019
"409",409,"AGM00060656",27.7,-8.167,442.9,"","TINDOUF","","60656","TAVG",1943,2020
"410",410,"AGM00060670",24.293,9.452,968,"","TISKA","","60670","TMAX",1965,2019
"411",411,"AGM00060670",24.293,9.452,968,"","TISKA","","60670","TMIN",1965,2020
"412",412,"AGM00060670",24.293,9.452,968,"","TISKA","","60670","PRCP",1982,2020
"413",413,"AGM00060670",24.293,9.452,968,"","TISKA","","60670","TAVG",1965,2020
"414",414,"AGM00060686",21.333,0.95,399,"","BORDJ-BADJ-MOKHTAR","","60686","TMAX",1996,2008
"415",415,"AGM00060686",21.333,0.95,399,"","BORDJ-BADJ-MOKHTAR","","60686","TMIN",1996,2008
"416",416,"AGM00060686",21.333,0.95,399,"","BORDJ-BADJ-MOKHTAR","","60686","PRCP",1998,2008
"417",417,"AGM00060686",21.333,0.95,399,"","BORDJ-BADJ-MOKHTAR","","60686","TAVG",1996,2008
"418",418,"AGM00060690",19.567,5.767,401,"","IN-GUEZZAM","","60690","TMAX",1992,2019
"419",419,"AGM00060690",19.567,5.767,401,"","IN-GUEZZAM","","60690","TMIN",1992,2020
"420",420,"AGM00060690",19.567,5.767,401,"","IN-GUEZZAM","","60690","PRCP",1992,2019
"421",421,"AGM00060690",19.567,5.767,401,"","IN-GUEZZAM","","60690","TAVG",1992,2020
"422",422,"AJ000037575",41.55,46.667,490,"","ZAKATALA","","37575","TMAX",1949,2020
"423",423,"AJ000037575",41.55,46.667,490,"","ZAKATALA","","37575","TMIN",1949,2020
"424",424,"AJ000037575",41.55,46.667,490,"","ZAKATALA","","37575","PRCP",1936,2020
"425",425,"AJ000037575",41.55,46.667,490,"","ZAKATALA","","37575","SNWD",1973,2020
"426",426,"AJ000037575",41.55,46.667,490,"","ZAKATALA","","37575","TAVG",1949,2020
"427",427,"AJ000037579",41.7,46.8,1746,"","ALIBEK","","37579","PRCP",1936,1987
"428",428,"AJ000037605",41.3,45.6,440,"","BOGDANOVKA","","37605","PRCP",1977,1987
"429",429,"AJ000037636",41.3,45.5,404,"","DJEYRANCELSKAJ-STEP'","","37636","PRCP",1977,1991
"430",430,"AJ000037639",41.133,45.417,333,"","AGSTAPHA AIRPORT","","37639","TMAX",1955,1991
"431",431,"AJ000037639",41.133,45.417,333,"","AGSTAPHA AIRPORT","","37639","TMIN",1955,1991
"432",432,"AJ000037639",41.133,45.417,333,"","AGSTAPHA AIRPORT","","37639","PRCP",1955,1991
"433",433,"AJ000037639",41.133,45.417,333,"","AGSTAPHA AIRPORT","","37639","SNWD",1973,1991
"434",434,"AJ000037639",41.133,45.417,333,"","AGSTAPHA AIRPORT","","37639","TAVG",1955,1991
"435",435,"AJ000037656",41.2,46.8,403,"","ADJINAURSKAYA_STEP'","","37656","PRCP",1977,1991
"436",436,"AJ000037661",41.217,47.167,641,"","SHAKI","","37661","TMAX",1959,2017
"437",437,"AJ000037661",41.217,47.167,641,"","SHAKI","","37661","TMIN",1959,2013
"438",438,"AJ000037661",41.217,47.167,641,"","SHAKI","","37661","PRCP",1936,2017
"439",439,"AJ000037661",41.217,47.167,641,"","SHAKI","","37661","SNWD",1973,2016
"440",440,"AJ000037661",41.217,47.167,641,"","SHAKI","","37661","TAVG",1959,2017
"441",441,"AJ000037668",41.1,47.5,583,"","VARTASHEN","","37668","PRCP",1964,1991
"442",442,"AJ000037673",41.5,48.8,27,"","HACMAS","","37673","PRCP",1955,1987
"443",443,"AJ000037674",41.2,48.2,999,"","KRIC","","37674","PRCP",1966,1992
"444",444,"AJ000037675",41.367,48.517,552,"","GUBA","","37675","TMAX",1959,2020
"445",445,"AJ000037675",41.367,48.517,552,"","GUBA","","37675","TMIN",1959,2020
"446",446,"AJ000037675",41.367,48.517,552,"","GUBA","","37675","PRCP",1936,2020
"447",447,"AJ000037675",41.367,48.517,552,"","GUBA","","37675","SNWD",1973,2020
"448",448,"AJ000037675",41.367,48.517,552,"","GUBA","","37675","TAVG",1959,2020
"449",449,"AJ000037679",41.1,49.2,-26,"","SIASAN'","","37679","PRCP",1959,1987
"450",450,"AJ000037729",40.7,45.8,1476,"","KEDABEK","","37729","PRCP",1936,1987
"451",451,"AJ000037734",40.8,46,404,"","SHAMHOR","","37734","PRCP",1936,1991
"452",452,"AJ000037735",40.7167,46.4167,311,"","GANCA","","37735","TMAX",1882,2020
"453",453,"AJ000037735",40.7167,46.4167,311,"","GANCA","","37735","TMIN",1882,2020
"454",454,"AJ000037735",40.7167,46.4167,311,"","GANCA","","37735","PRCP",1882,2020
"455",455,"AJ000037735",40.7167,46.4167,311,"","GANCA","","37735","SNWD",1973,2020
"456",456,"AJ000037735",40.7167,46.4167,311,"","GANCA","","37735","TAVG",1882,2020
"457",457,"AJ000037740",40.983,47.867,682,"","QABALA","","37740","TMAX",1959,2017
"458",458,"AJ000037740",40.983,47.867,682,"","QABALA","","37740","TMIN",1959,2014
"459",459,"AJ000037740",40.983,47.867,682,"","QABALA","","37740","PRCP",1936,2016
"460",460,"AJ000037740",40.983,47.867,682,"","QABALA","","37740","SNWD",1973,2016
"461",461,"AJ000037740",40.983,47.867,682,"","QABALA","","37740","TAVG",1959,2017
"462",462,"AJ000037742",40.9,47.3,313,"","ORDJONIKIDZE,ZERNOSOVHOZ","","37742","PRCP",1955,1987
"463",463,"AJ000037744",40.767,47.05,94,"","MINGACHEVIR","","37744","TMAX",1959,1991
"464",464,"AJ000037744",40.767,47.05,94,"","MINGACHEVIR","","37744","TMIN",1959,1991
"465",465,"AJ000037744",40.767,47.05,94,"","MINGACHEVIR","","37744","PRCP",1956,1991
"466",466,"AJ000037744",40.767,47.05,94,"","MINGACHEVIR","","37744","SNWD",1985,1990
"467",467,"AJ000037744",40.767,47.05,94,"","MINGACHEVIR","","37744","TAVG",1959,1991
"468",468,"AJ000037747",40.617,47.15,15,"","EVLAKH AIRPORT","","37747","TMAX",1959,2016
"469",469,"AJ000037747",40.617,47.15,15,"","EVLAKH AIRPORT","","37747","TMIN",1959,1991
"470",470,"AJ000037747",40.617,47.15,15,"","EVLAKH AIRPORT","","37747","PRCP",1955,1991
"471",471,"AJ000037747",40.617,47.15,15,"","EVLAKH AIRPORT","","37747","SNWD",1973,1991
"472",472,"AJ000037747",40.617,47.15,15,"","EVLAKH AIRPORT","","37747","TAVG",1959,2020
"473",473,"AJ000037749",40.65,47.75,95,"","GOYCHAY","","37749","TMAX",1959,2020
"474",474,"AJ000037749",40.65,47.75,95,"","GOYCHAY","","37749","TMIN",1959,2020
"475",475,"AJ000037749",40.65,47.75,95,"","GOYCHAY","","37749","PRCP",1936,2020
"476",476,"AJ000037749",40.65,47.75,95,"","GOYCHAY","","37749","SNWD",1973,2020
"477",477,"AJ000037749",40.65,47.75,95,"","GOYCHAY","","37749","TAVG",1959,2020
"478",478,"AJ000037753",40.867,48.933,1082,"","ALTIAGACH","","37753","TMAX",1963,1991
"479",479,"AJ000037753",40.867,48.933,1082,"","ALTIAGACH","","37753","TMIN",1973,1991
"480",480,"AJ000037753",40.867,48.933,1082,"","ALTIAGACH","","37753","PRCP",1960,1992
"481",481,"AJ000037753",40.867,48.933,1082,"","ALTIAGACH","","37753","SNWD",1984,1991
"482",482,"AJ000037753",40.867,48.933,1082,"","ALTIAGACH","","37753","TAVG",1961,1991
"483",483,"AJ000037756",40.533,48.933,755,"","MARAZA","","37756","TMAX",1973,2020
"484",484,"AJ000037756",40.533,48.933,755,"","MARAZA","","37756","TMIN",1973,2020
"485",485,"AJ000037756",40.533,48.933,755,"","MARAZA","","37756","PRCP",1955,2020
"486",486,"AJ000037756",40.533,48.933,755,"","MARAZA","","37756","SNWD",1973,2020
"487",487,"AJ000037756",40.533,48.933,755,"","MARAZA","","37756","TAVG",1959,2020
"488",488,"AJ000037759",40.633,48.633,892,"","SHAMAKHY","","37759","TMAX",1959,1991
"489",489,"AJ000037759",40.633,48.633,892,"","SHAMAKHY","","37759","TMIN",1959,1991
"490",490,"AJ000037759",40.633,48.633,892,"","SHAMAKHY","","37759","PRCP",1936,1991
"491",491,"AJ000037759",40.633,48.633,892,"","SHAMAKHY","","37759","SNWD",1973,1991
"492",492,"AJ000037759",40.633,48.633,892,"","SHAMAKHY","","37759","TAVG",1959,1991
"493",493,"AJ000037769",40.6,49.633,-19,"","SUMGAIT","","37769","TMAX",1960,1991
"494",494,"AJ000037769",40.6,49.633,-19,"","SUMGAIT","","37769","TMIN",1961,1991
"495",495,"AJ000037769",40.6,49.633,-19,"","SUMGAIT","","37769","PRCP",1955,1991
"496",496,"AJ000037769",40.6,49.633,-19,"","SUMGAIT","","37769","SNWD",1985,1985
"497",497,"AJ000037769",40.6,49.633,-19,"","SUMGAIT","","37769","TAVG",1960,1991
"498",498,"AJ000037813",40.3,45.9,12,"","GEYGEL'","","37813","PRCP",1955,1989
"499",499,"AJ000037816",40.5,46.1,1655,"","DASHKESAN","","37816","PRCP",1963,1991
"500",500,"AJ000037825",40.4,46.3,1612,"","GEYGEL'-KURORT","","37825","PRCP",1955,1991
"501",501,"AJ000037831",40.4,47,160,"","MIR-BASHIR","","37831","PRCP",1955,1987
"502",502,"AJ000037832",40.4,47.1,69,"","BARDA","","37832","PRCP",1981,1992
"503",503,"AJ000037835",40.2,47.7,-5,"","ZARDOB","","37835","PRCP",1955,1992
"504",504,"AJ000037844",40.333,48.167,4,"","KURDAMIR","","37844","TMAX",1959,2008
"505",505,"AJ000037844",40.333,48.167,4,"","KURDAMIR","","37844","TMIN",1959,1991
"506",506,"AJ000037844",40.333,48.167,4,"","KURDAMIR","","37844","PRCP",1936,1992
"507",507,"AJ000037844",40.333,48.167,4,"","KURDAMIR","","37844","SNWD",1973,1990
"508",508,"AJ000037844",40.333,48.167,4,"","KURDAMIR","","37844","TAVG",1959,2008
"509",509,"AJ000037849",40.017,48.917,-5,"","GAZIMAMMAD AERODROM","","37849","TMAX",1959,1962
"510",510,"AJ000037849",40.017,48.917,-5,"","GAZIMAMMAD AERODROM","","37849","TMIN",1959,1962
"511",511,"AJ000037849",40.017,48.917,-5,"","GAZIMAMMAD AERODROM","","37849","PRCP",1936,1991
"512",512,"AJ000037849",40.017,48.917,-5,"","GAZIMAMMAD AERODROM","","37849","TAVG",1959,1962
"513",513,"AJ000037850",40.4,49.8,47,"","BAKU","","37850","PRCP",1881,1992
"514",514,"AJ000037860",40.533,50,28,"","MASHTAGA","","37860","TMAX",1959,1963
"515",515,"AJ000037860",40.533,50,28,"","MASHTAGA","","37860","TMIN",1959,1963
"516",516,"AJ000037860",40.533,50,28,"","MASHTAGA","","37860","PRCP",1955,1992
"517",517,"AJ000037860",40.533,50,28,"","MASHTAGA","","37860","TAVG",1959,1963
"518",518,"AJ000037861",40.2,50.9,-15,"","NEFT'JNIE","","37861","PRCP",1955,1991
"519",519,"AJ000037866",40.467,50.317,-24,"","PIRALLAHI","","37866","TMAX",1959,1991
"520",520,"AJ000037866",40.467,50.317,-24,"","PIRALLAHI","","37866","TMIN",1959,1991
"521",521,"AJ000037866",40.467,50.317,-24,"","PIRALLAHI","","37866","PRCP",1955,1992
"522",522,"AJ000037866",40.467,50.317,-24,"","PIRALLAHI","","37866","SNWD",1973,1985
"523",523,"AJ000037866",40.467,50.317,-24,"","PIRALLAHI","","37866","TAVG",1959,1991
"524",524,"AJ000037869",40.3,50.6,-17,"","JILOY,OSTROV","","37869","PRCP",1936,1987
"525",525,"AJ000037883",39.9,45.9,2064,"","ISTISU","","37883","PRCP",1955,1987
